stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
73649,73649,BANDERA & E. SKYVIEW,,29.473499,-98.579011,,,,,,0
72489,72489,BANDERA & W. SKYVIEW,,29.474697,-98.581301,,,,,,0
61989,61989,BANDERA & WILDFLOWER,,29.476789,-98.584511,,,,,,0
61719,61719,BANDERA & CALLAGHAN,Bandera Rd & Wildflower Dr,29.477916,-98.587282,,,,,,0
69539,69539,BANDERA & HODGES,,29.479046,-98.590349,,,,,,0
67179,67179,BANDERA OPPOSITE TIMCO W.,,29.480683,-98.594795,,,,,,0
68359,68359,BANDERA IN FRONT OF 5405,,29.479951,-98.592594,,,,,,0
44939,44939,BANDERA OPPOSITE THISTLE,,29.486732,-98.607187,,,,,,0
42199,42199,BANDERA & SENECA,,29.491137,-98.612721,,,,,,0
19666,19666,HUEBNER & CHERRYLEAF,,29.502358,-98.621021,,,,,,0
11236,11236,HUEBNER & EVERS,,29.504616,-98.618767,,,,,,0
11223,11223,CESAR CHAVEZ BLVD & S. PRESA,,29.418281,-98.489671,,,,,,0
59323,59323,RIGSBY & S. NEW BRAUNFELS,Rigsby Ave & S New Braunfels Ave,29.39843,-98.461408,,,,,,0
57413,57413,RIGSBY & AMANDA (ROLAND),RIGSBY AVE,29.398069,-98.435284,,,,,,0
54263,54263,RIGSBY OPPOSITE BOULDER,Rigsby Ave & Boulder Dr,29.399323,-98.416056,,,,,,0
51383,51383,RIGSBY & HOLLY HILL,,29.398161,-98.390423,,,,,,0
66846,66846,LAKE MEADOW & LAKE BANK,,29.390331,-98.374399,,,,,,0
69443,69443,Hwy 87 btwn Foster Meadows & Foster,,29.392857,-98.364138,0,,,,,0
69449,69449,Hwy 87 btwn Foster & Foster Meadows,,29.393281,-98.364045,0,,,,,0
66646,66646,LAKE MEADOW & LAKEDALE,,29.391861,-98.374388,,,,,,0
66156,66156,LAKE MEADOW & LAKEFRONT,,29.394284,-98.374085,,,,,,0
65159,65159,LAKEFRONT OPPOSITE LAKELEDGE,,29.394905,-98.377237,,,,,,0
55919,55919,LAKEFRONT OPPOSITE LAKE ALTAIR,,29.394925,-98.379007,,,,,,0
54366,54366,LAKEFRONT & HWY 87,,29.397788,-98.380736,,,,,,0
51359,51359,RIGSBY & SEMLINGER,,29.398287,-98.391086,,,,,,0
58379,58379,RIGSBY & DIANE,Diane Rd & Dellcrest Dr,29.39833,-98.39798,,,,,,0
56359,56359,Rigsby & W.W. White,Rigsby Ave & S Ww White Rd,29.398308,-98.406272,0,,,,,0
58419,58419,RIGSBY & PECAN VALLEY,Rigsby Ave & Day Rd,29.398101,-98.432558,,,,,,0
23199,23199,CESAR CHAVEZ AT IH-37 N. EXIT RAMP,,29.413851,-98.479585,,,,,,0
12559,12559,CESAR CHAVEZ OPPOSITE INDIANOLA,E Durango Blvd & Indianola St,29.417143,-98.484763,,,,,,0
53277,53277,S. NEW BRAUNFELS OPPOSITE LASSES,,29.355657,-98.448585,,,,,,0
58956,58956,GOLIAD & S.E. MILITARY DR.,,29.352791,-98.4316,,,,,,0
58426,58426,GOLIAD & INDIAN HILLS,,29.354957,-98.432875,,,,,,0
47866,47866,GOLIAD IN FRONT OF 2602,Goliad Rd & Linn Rd,29.357175,-98.434167,,,,,,0
47426,47426,GOLIAD OPPOSITE UTOPIA,Goliad Rd & Us-281 S,29.358967,-98.435194,,,,,,0
36966,36966,GOLIAD & NASH,,29.361972,-98.437844,,,,,,0
25856,25856,GOLIAD & BUSHICK,,29.367154,-98.442393,,,,,,0
24396,24396,GOLIAD OPPOSITE MONTROSE,,29.369717,-98.444163,,,,,,0
14846,14846,GOLIAD & GRECIAN,,29.371865,-98.445707,,,,,,0
14416,14416,GOLIAD & ARCHIMEDES,,29.373689,-98.446973,,,,,,0
13176,13176,GOLIAD & CLARK,,29.375422,-98.448197,,,,,,0
93946,93946,GOLIAD & E. SOUTHCROSS,,29.37655,-98.449247,,,,,,0
92256,92256,GOLIAD & CRAVENS,,29.379863,-98.452583,,,,,,0
81899,81899,ADA & GOLIAD,,29.381813,-98.454539,,,,,,0
81949,81949,ADA & GEVERS,,29.381136,-98.456671,,,,,,0
89316,89316,S. NEW BRAUNFELS & FAIR,,29.383466,-98.461093,,,,,,0
88389,88389,FAIR AVE. & BROADBENT,,29.384169,-98.46219,,,,,,0
87399,87399,FAIR AVE. & S. PALMETTO,,29.384152,-98.465403,,,,,,0
87349,87349,FAIR AVE. & PIEDMONT,,29.38417,-98.466628,,,,,,0
85399,85399,FAIR & IH37 ACCESS RD,,29.384215,-98.47185,,,,,,0
85379,85379,FAIR AVE. & S. HACKBERRY,,29.384188,-98.473456,,,,,,0
85119,85119,HALLIDAY & DEVOTO,,29.3851,-98.475629,,,,,,0
84129,84129,HALLIDAY & S. PRESA,,29.385109,-98.478574,,,,,,0
83389,83389,EADS & NAYLOR,,29.38463,-98.480243,,,,,,0
82266,82266,ROOSEVELT & WHARTON,,29.384838,-98.484671,,,,,,0
72736,72736,ROOSEVELT & HANSFORD,,29.38657,-98.485536,,,,,,0
72536,72536,ROOSEVELT & SCHOOL ST.,,29.387563,-98.485691,,,,,,0
62526,62526,ROOSEVELT & STEVES,,29.3924,-98.486206,,,,,,0
52116,52116,ROOSEVELT & GROVE,,29.399286,-98.48631,,,,,,0
42626,42626,S. ST. MARY'S & MISSION RD.,,29.401731,-98.486331,,,,,,0
32926,32926,S. ST. MARY'S & LOTUS,,29.404808,-98.48592,,,,,,0
21986,21986,S. ST. MARY'S & CLAUDIA,,29.409419,-98.487414,,,,,,0
21676,21676,S. ST. MARY'S OPPOSITE STIEREN,,29.41126,-98.488001,,,,,,0
34859,34859,FREDERICKSBURG RD. & CINCINNATI,NACOGDOCHES RD,29.4482,-98.510124,,,,,,0
27629,27629,WOODLAWN & LAKE,Lake Blvd & W Mistletoe Ave,29.454704,-98.532877,,,,,,0
26549,26549,WOODLAWN OPPOSITE S. JOSEPHINE TOBIN,N Josephine Tobin Dr & W Woodlawn Ave,29.454974,-98.535154,0,,,,,0
25549,25549,WOODLAWN & WILSON,,29.455295,-98.539172,,,,,,0
24489,24489,WOODLAWN & EMORY,,29.45551,-98.541326,,,,,,0
24429,24429,WOODLAWN & GERMANI,,29.455734,-98.543605,,,,,,0
23469,23469,WOODLAWN & MORNING GLORY,,29.45595,-98.545821,,,,,,0
22399,22399,WOODLAWN & HICKORY,,29.456147,-98.548006,,,,,,0
22349,22349,WOODLAWN & ST. CLOUD,,29.456398,-98.55048,,,,,,0
28169,28169,WOODLAWN OPPOSITE CAMINO SANTA MARI,,29.457284,-98.559819,,,,,,0
17939,17939,WOODLAWN & LIGUSTRUM,,29.457714,-98.564396,,,,,,0
15579,15579,FREEMAN & HILLCREST,,29.459883,-98.570429,,,,,,0
15429,15429,FREEMAN & PIPER,Piper Dr & Freeman Dr,29.460661,-98.572786,,,,,,0
14259,14259,FREEMAN OPPOSITE 606,,29.46161,-98.575997,,,,,,0
13169,13169,FREEMAN OPPOSITE 732,,29.462141,-98.577729,,,,,,0
92999,92999,FREEMAN & BROADVIEW,,29.463068,-98.580544,,,,,,0
99759,99759,IINGRAM & WHITE TAIL,,29.46379,-98.589359,,,,,,0
98779,98779,INGRAM & BIG HORN,,29.463823,-98.592121,,,,,,0
98619,98619,INGRAM & MAJESTIC,,29.464412,-98.594804,,,,,,0
96489,96489,INGRAM OPPOSITE DARWIN,Ingram Rd & Darwin Dr,29.465433,-98.598406,,,,,,0
95289,95289,INGRAM & CALLAGHAN,,29.466356,-98.602392,,,,,,0
95269,95269,INGRAM & CALLAGHAN,,29.466364,-98.603238,,,,,,0
93379,93379,INGRAM OPPOSITE OAKHILL,,29.46641,-98.610041,,,,,,0
92229,92229,INGRAM IN FRONT OF 6511,Ingram Rd & Wacos Dr,29.466437,-98.616262,,,,,,0
99513,99513,INGRAM RD. IN FRONT OF 6602,,29.464967,-98.623677,,,,,,0
92283,92283,INGRAM & WACOS,,29.466405,-98.613773,,,,,,0
94273,94273,INGRAM IN FRONT OF 6130,,29.466352,-98.605969,,,,,,0
95383,95383,INGRAM & CALLAGHAN,,29.466329,-98.602619,,,,,,0
96483,96483,INGRAM & DARWIN,Ingram Rd & Darwin Dr,29.465406,-98.598468,,,,,,0
98613,98613,INGRAM OPPOSITE MAJESTIC,,29.464199,-98.59439,,,,,,0
98773,98773,IINGRAM OPPOSITE BIG HORN,,29.463787,-98.592163,,,,,,0
99743,99743,IINGRAM & CHESTERHILL,,29.463772,-98.589173,,,,,,0
91763,91763,INGRAM & BENRUS,,29.463965,-98.585194,,,,,,0
13163,13163,FREEMAN IN FRONT OF 732,,29.461997,-98.577337,,,,,,0
14253,14253,FREEMAN IN FRONT OF 534,Freeman Dr & Piper Dr,29.461318,-98.575155,,,,,,0
15423,15423,FREEMAN OPPOSITE PIPER,Freeman Dr & Piper Dr,29.460428,-98.572257,0,,,,,0
15573,15573,FREEMAN & HILLCREST,,29.459865,-98.57049,,,,,,0
16633,16633,FREEMAN & N.W. 36TH,,29.459397,-98.568676,,,,,,0
17933,17933,WOODLAWN & LIGUSTRUM,,29.457713,-98.564747,,,,,,0
22343,22343,WOODLAWN & ST. CLOUD,,29.456362,-98.550398,,,,,,0
22393,22393,WOODLAWN OPPOSITE HICKORY,,29.456129,-98.548047,,,,,,0
23463,23463,WOODLAWN OPPOSITE MORNING GLORY,,29.455922,-98.545862,,,,,,0
24423,24423,WOODLAWN & GERMANIA,,29.455716,-98.543646,,,,,,0
24483,24483,WOODLAWN & EMORY,,29.455492,-98.541368,,,,,,0
25543,25543,WOODLAWN & WILSON,,29.455277,-98.539193,,,,,,0
26533,26533,WOODLAWN & S. JOSEPHINE TOBIN,,29.454855,-98.535304,0,,,,,0
27623,27623,WOODLAWN & N. JOSEPHINE TOBIN,,29.454685,-98.533039,0,,,,,0
27693,27693,WOODLAWN & VOLLUM,,29.454407,-98.53005,,,,,,0
45427,45427,FREDERICKSBURG RD. OPPOSITE BLANCO,Fredericksburg Rd & Princeton St,29.445776,-98.507805,0,,,,,0
57523,57523,FREDERICKSBURG RD. & CYPRESS,E Fredericksburg Rd & Duffield St,29.440636,-98.500846,,,,,,0
89377,89377,ST. MARY'S BTWN TRAVIS & HOUSTON,,29.427078,-98.491332,0,,,,,0
32717,32717,S. ST. MARY'S OPPOSITE BIERING,,29.40572,-98.48628,,,,,,0
32927,32927,S. ST. MARY'S OPPOSITE LOTUS,,29.404799,-98.485981,,,,,,0
42627,42627,S. ST. MARY'S & MISSION RD.,,29.401803,-98.486383,,,,,,0
52117,52117,Roosevelt opposite Grove,,29.399478,-98.486448,,,,,,0
62727,62727,ROOSEVELT & MITCHELL,,29.391588,-98.486392,,,,,,0
72327,72327,ROOSEVELT & BENITA,Benita St & Roosevelt Ave,29.388988,-98.486002,,,,,,0
72737,72737,ROOSEVELT & HANSFORD,,29.386597,-98.485619,,,,,,0
83383,83383,EADS & NAYLOR,,29.38454,-98.480294,,,,,,0
84123,84123,EADS & S. PRESA,,29.385064,-98.478667,,,,,,0
85113,85113,HALLIDAY & DEVOTO,Halliday Ave & S Presa St,29.385055,-98.475682,,,,,,0
85173,85173,HALLIDAY & S. HACKBERRY,,29.384919,-98.473549,,,,,,0
85393,85393,FAIR AVE. IN FRONT OF 330,Fair Ave & Unnamed,29.384135,-98.47218,,,,,,0
86353,86353,FAIR AVE. & IH-37 S ACCESS RD.,,29.384161,-98.470325,,,,,,0
87343,87343,FAIR AVE. & PIEDMONT,Fair Ave & Ramp,29.384117,-98.467412,,,,,,0
87393,87393,FAIR AVE. & S. PALMETTO,S Palmetto St & Merry Ann Dr,29.384072,-98.465476,,,,,,0
89313,89313,FAIR AVE. & S. NEW BRAUNFELS,Fair Ave & S New Braunfels Ave,29.384056,-98.461819,,,,,,0
89983,89983,ADA & MCCRELESS MARKET PLACE ENTRAN,,29.381028,-98.459232,,,,,,0
81943,81943,ADA & GEVERS,,29.381073,-98.456763,,,,,,0
81893,81893,ADA & GOLIAD,,29.381759,-98.454631,,,,,,0
92257,92257,GOLIAD & CRAVENS,,29.379881,-98.452675,,,,,,0
93947,93947,GOLIAD & SOUTHCROSS,,29.376568,-98.44933,,,,,,0
13177,13177,GOLIAD & BILL MILLER LANE (OFFER),,29.375404,-98.44828,,,,,,0
14417,14417,GOLIAD OPPOSITE ARCHIMEDES,,29.373725,-98.447055,,,,,,0
14847,14847,GOLIAD OPPOSITE GRECIAN,,29.372263,-98.446113,,,,,,0
24167,24167,GOLIAD & AVONDALE,,29.370737,-98.444976,,,,,,0
36967,36967,GOLIAD OPPOSITE NASH,,29.362008,-98.437947,,,,,,0
47427,47427,GOLIAD & UTOPIA,,29.35899,-98.435455,,,,,,0
47867,47867,GOLIAD & LINN,,29.357295,-98.434315,,,,,,0
57287,57287,GOLIAD & LASSES,,29.355544,-98.433297,,,,,,0
58957,58957,GOLIAD & S.E. MILITARY DR.,,29.352781,-98.431718,,,,,,0
53276,53276,S. NEW BRAUNFELS & LASSES,,29.355603,-98.448502,,,,,,0
58666,58666,S. PRESA IN FRONT OF 7200,,29.353871,-98.46308,,,,,,0
37966,37966,Presa at SA State Hospital Employee Entrance,S Presa St & Unnamed,29.361968,-98.466988,0,,,,,0
37316,37316,S. PRESA & STORY LN.,,29.365011,-98.468679,,,,,,0
26116,26116,S. PRESA & AVONDALE,,29.370543,-98.472149,,,,,,0
15886,15886,S. PRESA & MT VERNON,,29.372824,-98.473574,0,,,,,0
94686,94686,S. PRESA & LINDA LOU,Linda Lou Dr & Boxelder Ln,29.3775,-98.4762,,,,,,0
84976,84976,S. PRESA & ADA,S Presa St & Liberty St,29.381156,-98.477339,,,,,,0
84346,84346,S. PRESA & FAIR,Fair Ave & Devoto St,29.384035,-98.478266,,,,,,0
73496,73496,S. PRESA & GLENWOOD,,29.38852,-98.479687,,,,,,0
63366,63366,S. PRESA & SCHLEY,S Presa St & Mckinley Ave,29.393191,-98.480967,,,,,,0
63256,63256,S. PRESA OPPOSITE WILKENS,S Presa St & Buckingham Ave,29.3948,-98.481327,,,,,,0
53746,53746,S. PRESA & HIGHLAND,S Presa St & E Highland Blvd,29.396163,-98.481595,,,,,,0
53236,53236,S. PRESA & ROSEBOROUGH,S Presa St & Grove Ave,29.398671,-98.482163,,,,,,0
43726,43726,S. PRESA & DREXEL,S Presa St & Lowell St,29.400729,-98.482616,,,,,,0
42396,42396,S. PRESA & PANAMA,S Presa St & Panama Ave,29.403201,-98.483287,,,,,,0
32876,32876,S. PRESA & LOTUS,,29.40516,-98.484138,,,,,,0
32246,32246,CROSSROADS PARK & RIDE,CROSSROADS BLVD,29.493681,-98.549034,0,,,,,0
22916,22916,S. PRESA & VANCE,,29.409627,-98.486672,,,,,,0
21796,21796,S. PRESA & SADIE,,29.410872,-98.487084,,,,,,0
21376,21376,S. PRESA OPPOSITE PEREIDA,,29.412948,-98.487785,,,,,,0
11966,11966,S. PRESA & CALLAGHAN AVE.,,29.414346,-98.488249,,,,,,0
78889,78889,MARTIN & N. FLORES,,29.429379,-98.494403,,,,,,0
78116,78116,N. FLORES & QUINCY,N Flores St & Unnamed,29.433175,-98.497102,,,,,,0
67516,67516,N. FLORES & MARSHALL,Marshall St & N Flores St,29.435754,-98.500854,,,,,,0
45766,45766,FREDERICKSBURG RD. & MPRR,,29.444508,-98.506484,,,,,,0
99729,99729,FREDERICKSBURG RD. OPPOSITE FURR,,29.463901,-98.525355,,,,,,0
66966,66966,VANCE JACKSON & FROST,Frost St & Muriel Ave,29.476953,-98.534896,,,,,,0
66766,66766,VANCE JACKSON BTWN CLOWER & HERMOSA,Vance Jackson Rd & Clower St,29.478117,-98.534897,,,,,,0
66366,66366,VANCE JACKSON & GARDINA,Gardina St & Muriel Ave,29.479994,-98.534899,,,,,,0
56866,56866,VANCE JACKSON IN FRONT OF 1064,Vance Jackson Rd & Renner Dr,29.482818,-98.534901,,,,,,0
46966,46966,VANCE JACKSON & LA MANDA,,29.486425,-98.534937,,,,,,0
46666,46666,VANCE JACKSON & GREENCREST,Greencrest Dr & Antioch Dr,29.488204,-98.534937,,,,,,0
46166,46166,VANCE JACKSON & FREILING,,29.49072,-98.534971,,,,,,0
36766,36766,VANCE JACKSON & DENTON,,29.492362,-98.534983,,,,,,0
36266,36266,VANCE JACKSON & NASSAU,,29.494762,-98.535005,,,,,,0
26866,26866,VANCE JACKSON & CHELSEA,,29.496666,-98.535017,,,,,,0
26456,26456,VANCE JACKSON & ADRIAN,,29.498308,-98.535028,,,,,,0
26156,26156,VANCE JACKSON & SAVANNAH,,29.500013,-98.535019,,,,,,0
16656,16656,VANCE JACKSON & WAYSIDE,,29.502268,-98.535062,,,,,,0
16356,16356,VANCE JACKSON & BASSWOOD,,29.50391,-98.535125,,,,,,0
96956,96956,VANCE JACKSON & LIVELY,,29.505507,-98.535126,,,,,,0
96656,96656,VANCE JACKSON & CHERRY RIDGE,,29.507149,-98.535107,,,,,,0
96356,96356,VANCE JACKSON & SHADY RILL,,29.508953,-98.535118,,,,,,0
86456,86456,VANCE JACKSON OPPOSITE MOSSROCK,,29.512986,-98.535132,,,,,,0
76856,76856,VANCE JACKSON OPPOSITE KERRYBROOK,,29.515503,-98.535123,,,,,,0
76346,76346,VANCE JACKSON & JACKSON KELLER,,29.518895,-98.535115,,,,,,0
66746,66746,VANCE JACKSON OPPOSITE MARLBOROUGH,,29.521755,-98.535677,,,,,,0
65186,65186,VANCE JACKSON OPPOSITE LAZY HOLLOW,,29.524037,-98.537017,,,,,,0
55766,55766,VANCE JACKSON OPPOSITE CALLAGHAN,,29.525678,-98.537916,,,,,,0
44856,44856,VANCE JACKSON & KINGS GRANT,,29.530222,-98.542056,,,,,,0
33836,33836,VANCE JACKSON & NANTUCKET,,29.534361,-98.546237,,,,,,0
32696,32696,VANCE JACKSON & CLEARFIELD,,29.535794,-98.547766,,,,,,0
32476,32476,VANCE JACKSON & CHARTERVILLE,,29.536578,-98.548592,,,,,,0
21996,21996,VANCE JACKSON & YORKTOWN,,29.539066,-98.551245,,,,,,0
29389,29389,VANCE JACKSON & JACKSON COURT,,29.542482,-98.55553,,,,,,0
29129,29129,VANCE JACKSON & RIVER NORTH,River North Dr & Bowden Cross,29.543587,-98.557874,,,,,,0
18829,18829,VANCE JACKSON & BIG MEADOWS,,29.544784,-98.56131,,,,,,0
17569,17569,VANCE JACKSON IN FRONT OF 11444,Vance Jackson Rd & Wall St,29.546407,-98.563622,,,,,,0
16299,16299,VANCE JACKSON OPPOSITE SHENANDALE,Vance Jackson Rd & Orsinger Rd,29.547731,-98.565368,,,,,,0
96629,96629,VANCE JACKSON & SUNBURST,Sunburst Ln & Terrace Pl,29.549965,-98.56826,,,,,,0
95589,95589,VANCE JACKSON & RUSTIC,,29.550933,-98.569449,,,,,,0
13756,13756,HUEBNER & IH-10 W,,29.545914,-98.577236,0,,,,,0
95336,95336,HUEBNER & VANCE JACKSON,,29.552059,-98.571049,,,,,,0
95583,95583,VANCE JACKSON IN FRONT OF HOBBY M.S,,29.551329,-98.570068,,,,,,0
96623,96623,VANCE JACKSON OPPOSITE SUNBURST,Vance Jackson Rd & Sunburst Ln,29.549803,-98.568136,,,,,,0
16293,16293,VANCE JACKSON & SHENANDALE,Vance Jackson Rd & Orsinger Rd,29.547812,-98.565553,,,,,,0
17563,17563,VANCE JACKSON OPPOSITE 11356,Vance Jackson Rd & Wall St,29.546145,-98.563374,,,,,,0
18823,18823,VANCE JACKSON & BIG MEADOWS,,29.544832,-98.561569,,,,,,0
18973,18973,VANCE JACKSON & SUGARHILL,Vance Jackson Rd & Sugarhill Dr,29.543713,-98.55913,,,,,,0
29123,29123,Vance Jackson Opp River North,Vance Jackson Rd & Unnamed,29.543252,-98.557249,,,,,,0
29383,29383,Vance Jackson Opp Jackson Court,,29.542349,-98.55552,,,,,,0
21997,21997,VANCE JACKSON OPPOSITE YORKTOWN,,29.539093,-98.551338,,,,,,0
32477,32477,VANCE JACKSON OPPOSITE CHARTERVILLE,,29.5367,-98.5488,,,,,,0
33837,33837,VANCE JACKSON & COLONY,,29.534613,-98.546588,,,,,,0
54187,54187,VANCE JACKSON & WHITSON,,29.528942,-98.540569,,,,,,0
55657,55657,VANCE JACKSON & CORK COVE,,29.526373,-98.538385,,,,,,0
65187,65187,VANCE JACKSON & LAZY HOLLOW,Vance Jackson Rd & Old Hickory Trl,29.524353,-98.537259,,,,,,0
76257,76257,VANCE JACKSON OPP JACKSON KELLER,,29.518886,-98.535177,,,,,,0
76857,76857,VANCE JACKSON & KERRYBROOK,,29.515575,-98.535206,,,,,,0
86347,86347,Vance Jackson btwn Kerrybrook & Mossrock,,29.514114,-98.535225,,,,,,0
86647,86647,VANCE JACKSON & LOOP 410 W,,29.512021,-98.535162,,,,,,0
96347,96347,VANCE JACKSON & TANSYL,,29.508638,-98.53517,,,,,,0
96657,96657,VANCE JACKSON & CHERRY RIDGE,,29.507203,-98.535169,,,,,,0
96957,96957,VANCE JACKSON & LIVELY,Lively Blvd & Vance Jackson Rd,29.505589,-98.535169,,,,,,0
16357,16357,VANCE JACKSON & BASSWOOD,,29.503955,-98.535177,,,,,,0
16657,16657,VANCE JACKSON & WAYSIDE,,29.502331,-98.535124,,,,,,0
26157,26157,VANCE JACKSON & SAVANNAH,Savannah Dr & Vance Jackson Rd,29.500122,-98.535071,,,,,,0
26457,26457,VANCE JACKSON & ADRIAN,Adrian Dr & Vance Jackson Rd,29.498426,-98.535101,,,,,,0
26857,26857,VANCE JACKSON & LEMUR,,29.496485,-98.535099,,,,,,0
36257,36257,VANCE JACKSON OPPOSITE NASSAU,,29.494978,-98.535057,,,,,,0
46167,46167,VANCE JACKSON & FREILING,,29.490774,-98.535033,,,,,,0
56557,56557,VANCE JACKSON & SPENCER,,29.483503,-98.535037,,,,,,0
56957,56957,VANCE JACKSON IN FRONT OF 1011,Vance Jackson Rd & Greenlawn Dr,29.481293,-98.534962,,,,,,0
66367,66367,VANCE JACKSON & GARDINA,,29.48011,-98.534964,,,,,,0
66557,66557,VANCE JACKSON IN FRONT OF 615,,29.478233,-98.534983,,,,,,0
66867,66867,VANCE JACKSON OPPOSITE FROST,,29.477006,-98.534972,,,,,,0
87113,87113,FREDERICKSBURG RD. IN FRONT OF 3019,,29.471359,-98.532968,,,,,,0
99943,99943,FREDERICKSBURG RD. & DONALDSON,FREDERICKSBURG RD & DONALDSON AVE,29.462467,-98.523963,,,,,,0
56847,56847,N. FLORES & CYPRESS,,29.439321,-98.503144,,,,,,0
67867,67867,N. FLORES & ELMIRA,,29.433899,-98.498752,,,,,,0
21377,21377,S. PRESA & PEREIDA,,29.412451,-98.487767,,,,,,0
21797,21797,S. PRESA OPPOSITE SADIE,,29.410935,-98.487198,,,,,,0
22917,22917,S. PRESA & CLAUDIA,,29.409708,-98.486837,,,,,,0
32357,32357,S. PRESA & FLORIDA,,29.408066,-98.48525,,,,,,0
32557,32557,S. PRESA & PLAYMOOR,Playmoor St & S Presa St,29.40682,-98.484761,,,,,,0
32877,32877,S. PRESA & LOTUS,Lotus Ave & S St Mary's St,29.405214,-98.484286,,,,,,0
42287,42287,S. PRESA & VITRA,Vitra St & S St Mary's St,29.40358,-98.483565,,,,,,0
53137,53137,S. PRESA & WHITTIER,,29.39971,-98.482551,,,,,,0
53337,53337,S. PRESA & GROVE,,29.398708,-98.482314,,,,,,0
53747,53747,S. PRESA & HIGHLAND,,29.396281,-98.481768,,,,,,0
63257,63257,S. PRESA & WILKENS,,29.39453,-98.481386,,,,,,0
73297,73297,S. PRESA & SCHOOL ST.,,29.389341,-98.480037,,,,,,0
74717,74717,S. PRESA & WHARTON,,29.387112,-98.479326,,,,,,0
84547,84547,S. PRESA & CALDWELL,,29.383313,-98.478152,,,,,,0
84967,84967,S. PRESA & WEBB,Webb St & S Presa St,29.381373,-98.477555,,,,,,0
94687,94687,S. PRESA OPPOSITE LINDA LOU,,29.37797,-98.476463,,,,,,0
15887,15887,S. Presa opposite Mt. Vernon,S. Presa & Mt Vernon,29.37302,-98.473916,0,,,,,0
37317,37317,S. PRESA OPPOSITE STORY LANE,S Presa St & Story Ln,29.36503,-98.46878,,,,,,0
68197,68197,S. PRESA & S.E. MILITARY DR.,,29.352224,-98.462417,,,,,,0
62153,62153,SE MILITARY DR. & KENNEDY HILL,,29.351703,-98.452129,,,,,,0
69216,69216,S. PRESA & S.E. MILITARY DR.,,29.350877,-98.461392,,,,,,0
15126,15126,S. PRESA & E. SOUTHCROSS,,29.375362,-98.475207,,,,,,0
84146,84146,S. PRESA & HALLIDAY,Halliday Ave & Devoto St,29.385009,-98.478575,,,,,,0
84137,84137,S. PRESA & EADS,Eads St & S Presa St,29.385208,-98.47875,,,,,,0
15127,15127,S. PRESA & E. SOUTHCROSS,,29.374919,-98.47511,,,,,,0
37967,37967,Presa opp SA State Hospital Employee Entrance,S Presa St & Story Ln,29.362061,-98.467153,,,,,,0
45623,45623,SOCORRO & ROOSEVELT,,29.316039,-98.475053,,,,,,0
45663,45663,SOCORRO IN FRONT OF 1438,,29.316039,-98.473026,,,,,,0
46126,46126,RENOVA & SAN CASIMIRO,,29.318413,-98.472048,,,,,,0
34256,34256,Roosevelt in Front of Gas Station,,29.322901,-98.478031,,,,,,0
24216,24216,ROOSEVELT IN FRONT OF 5036,,29.328458,-98.479788,,,,,,0
93866,93866,ROOSEVELT & ASHLEY,,29.333693,-98.481063,,,,,,0
83576,83576,ROOSEVELT & 99TH,,29.341239,-98.481107,,,,,,0
73766,73766,ROOSEVELT & 95TH (MEMORIAL STADIU,,29.343432,-98.481218,,,,,,0
63966,63966,ROOSEVELT & MARCH,,29.347556,-98.481208,,,,,,0
63356,63356,ROOSEVELT OPPOSITE 3601,,29.3528,-98.481219,,,,,,0
43966,43966,ROOSEVELT & HUIZAR,,29.357908,-98.481271,,,,,,0
33756,33756,ROOSEVELT OPPOSITE PYRON,,29.362664,-98.481384,,,,,,0
23966,23966,ROOSEVELT & WHITE,,29.365727,-98.48115,,,,,,0
23756,23756,ROOSEVELT IN FRONT OF 3030,,29.368043,-98.481241,,,,,,0
23356,23356,ROOSEVELT IN FRONT OF SAN JOSE APTS,,29.370444,-98.481251,,,,,,0
13656,13656,ROOSEVELT & E. SOUTHCROSS,,29.37298,-98.481241,,,,,,0
13356,13356,ROOSEVELT OPPOSITE TRAVELERS WORLD,,29.374803,-98.481251,,,,,,0
93436,93436,ROOSEVELT OPP. ROOSEVELT MOBILE PAR,,29.378927,-98.481602,,,,,,0
72326,72326,ROOSEVELT OPPOSITE BENITA,,29.389052,-98.485959,,,,,,0
62726,62726,Roosevelt & Kirkpatrick,,29.390757,-98.486172,0,,,,,0
52626,52626,Roosevelt btw Highland & Yellowstone,,29.39743,-98.485976,0,,,,,0
32526,32526,S. ST. MARY'S & CAROLINA,,29.40692,-98.486589,,,,,,0
78466,78466,N. FLORES & GALITZEN,,29.431878,-98.495794,,,,,,0
67866,67866,N. FLORES & ELMIRA,W Elmira St & N Flores St,29.433869,-98.498628,,,,,,0
11669,11669,FREDERICKSBURG RD. & SUMMIT,,29.459076,-98.520642,,,,,,0
11319,11319,FREDERICKSBURG RD. & FULTON,,29.461024,-98.52254,,,,,,0
79316,79316,WEST AVE. & EDISON,,29.475493,-98.525939,,,,,,0
69816,69816,WEST AVE. & CLOWER,,29.477705,-98.525992,,,,,,0
69416,69416,WEST AVE. & GARDINA,,29.479979,-98.525963,,,,,,0
59716,59716,WEST AVE. & HERMINE,,29.482487,-98.525964,,,,,,0
59416,59416,WEST AVE. & MARDELL,,29.484454,-98.525966,,,,,,0
49916,49916,WEST AVE. & LA MANDA,,29.486538,-98.525957,,,,,,0
